,index,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,title_std,release_date,movie,production_budget,domestic_gross,worldwide_gross,distributor,mpaa_rating,genre,movie_same_name,averageRating,numVotes,search_index,error_message,profit,log_profit,log_production_budget,same_period_indicator,same_period_profit,same_period_rating,same_period_budget,same_period_movie_id,avg_search_index
428,367,108,1508.0,2716,tt0421255,tvMovie,Superfly,Superfly,0,2003,\N,60,Documentary,superfly,2018-06-13,Superfly,16000000.0,20537137.0,20723581.0,Sony Pictures,R,Action,1,,,14.442307692307692,,4723581.0,18.91977936644057,16.588099342704055,1,19.03147551313531,6.375000000000001,15.973141211073624,"tt2854926,tt1801552,tt7158430,tt7784604",29.10096153846154
429,368,109,1509.0,2763,tt0426592,movie,Superhero Movie,Superhero Movie,0,2008,\N,75,"Action,Comedy,Sci-Fi",superhero movie,2008-03-28,Superhero Movie,35000000.0,26638520.0,73026302.0,MGM,PG-13,Comedy,1,4.6,73904.0,7.346153846153846,,38026302.0,19.103910423270243,17.370858648025116,1,18.800684690211824,6.4,17.034386422832473,tt0489281,7.019230769230769
430,369,110,1510.0,2735,tt0423294,movie,Surf's Up,Surf's Up,0,2007,\N,85,"Adventure,Animation,Comedy",surfs up,2007-06-08,Surf's Up,100000000.0,58867694.0,145395745.0,Sony Pictures,PG,Adventure,1,6.7,88146.0,8.01923076923077,,45395745.0,19.14044914443608,18.420680753952364,1,19.360710930327965,6.2,16.881642061488254,"tt5275524,tt0496806,tt0498353",8.660256410256409
431,370,111,1511.0,5908,tt0976247,movie,"Surfer, Dude","Surfer, Dude",0,2008,\N,85,Comedy,surfer dude,2008-09-05,"Surfer, Dude",6000000.0,36497.0,36497.0,Anchor Bay Entertai…,R,Comedy,1,4.6,9030.0,10.0,,-5963503.0,18.85270013229784,15.607270193858982,1,18.873992186836112,5.7,14.91412317996566,tt0790657,4.903846153846154
432,371,112,1512.0,5954,tt0986263,movie,Surrogates,Surrogates,0,2009,\N,89,"Action,Sci-Fi,Thriller",surrogates,2009-09-25,Surrogates,80000000.0,38577772.0,119668350.0,Walt Disney,PG-13,Action,1,6.3,178971.0,6.288461538461538,,39668350.0,19.112168303102244,18.197537205138154,1,19.09167882433474,6.066666666666666,15.427605323640398,"tt1188729,tt1179904,tt1220628",6.730769230769231
433,375,116,1516.0,6419,tt1027862,movie,Swing Vote,Swing Vote,0,2008,\N,120,"Comedy,Drama",swing vote,2008-08-01,Swing Vote,21000000.0,16289867.0,17589867.0,Walt Disney,PG-13,Comedy,1,6.1,19259.0,5.1923076923076925,,-3410133.0,18.869140639555564,16.860033043306746,1,19.0307414996963,6.933333333333333,15.438022454269808,"tt0910936,tt0914797,tt0978759",10.051282051282053
434,376,117,1517.0,24736,tt4034354,movie,Swiss Army Man,Swiss Army Man,0,2016,\N,97,"Comedy,Drama,Fantasy",swiss army man,2016-06-24,Swiss Army Man,3000000.0,4210454.0,5837111.0,A24,R,Drama,1,6.9,131022.0,9.057692307692308,,2837111.0,18.908260946241587,14.91412317996566,1,19.1484060381999,6.459999999999999,16.718333003069,"tt1628841,tt1974419,tt4052882,tt1124037,tt4698684",7.523076923076923
435,378,119,1519.0,5235,tt0815244,movie,Sydney White,Sydney White,0,2007,\N,108,"Comedy,Drama,Romance",sydney white,2007-09-21,Sydney White,16500000.0,11892415.0,13636339.0,Universal,PG-13,Comedy,1,6.2,50417.0,19.28846153846154,,-2863661.0,18.872624394108133,16.61887099947687,1,19.239235098229642,7.15,17.216707975737542,"tt0758758,tt0432021",10.173076923076923
436,379,120,1520.0,2411,tt0383028,movie,"Synecdoche, New York","Synecdoche, New York",0,2008,\N,124,Drama,synecdoche new york,2008-10-24,"Synecdoche, New York",20000000.0,3083538.0,4383538.0,Sony Pictures Classics,R,Drama,1,7.5,96531.0,12.807692307692308,,-15616462.0,18.787983782080104,16.811242881518265,1,19.089306483194708,6.633333333333333,15.436995694577929,"tt0482572,tt1132626,tt0813715",24.28205128205128
437,380,122,1522.0,11779,tt1412528,movie,Table 19,Table 19,0,2017,\N,87,"Comedy,Drama,Romance",table ,2017-03-03,Table 19,5000000.0,3614896.0,4620399.0,Fox Searchlight,PG-13,Comedy,1,5.8,30471.0,6.288461538461538,,-379601.0,18.88830905436063,15.424948670398354,1,19.6321953419891,7.25,17.042323161347618,"tt3315342,tt1691916",11.134615384615385
438,381,123,1523.0,21483,tt2854926,movie,Tag,Tag,0,2018,\N,100,"Action,Comedy",tag,2018-06-15,Tag,28000000.0,54547470.0,76844788.0,Warner Bros.,R,Comedy,1,6.5,143288.0,76.9423076923077,,48844788.0,19.157101897674465,17.147715103853763,1,18.892858464430425,4.8,16.353097546831187,"tt0421255,tt1801552",20.625
439,382,124,1524.0,5213,tt0810922,movie,Take Me Home Tonight,Take Me Home Tonight,0,2011,\N,114,"Comedy,Drama,Romance",take me home tonight,2011-03-04,Take Me Home Tonight,19000000.0,6928068.0,7576604.0,Relativity,R,Comedy,1,6.3,54788.0,7.6923076923076925,,-11423396.0,18.816611241783587,16.75994958976229,1,19.215388089550352,6.35,17.684754652327065,"tt1192628,tt1152398",8.14423076923077
440,383,125,1525.0,14606,tt1675192,movie,Take Shelter,Take Shelter,0,2011,\N,121,"Drama,Horror,Sci-Fi",take shelter,2011-09-30,Take Shelter,4750000.0,1728953.0,4972016.0,Sony Pictures Classics,R,Drama,1,7.3,105840.0,17.884615384615383,,222016.0,18.89207101761221,15.373655386537118,1,18.906524926642984,6.466666666666666,16.230253260308206,"tt1462041,tt0466893,tt1630036",20.878205128205128
441,384,126,1526.0,2908,tt0446046,movie,Take the Lead,Take the Lead,0,2006,\N,118,"Drama,Music",take the lead,2006-04-07,Take the Lead,30000000.0,34742066.0,65390493.0,New Line,PG-13,Drama,1,6.6,26458.0,6.173076923076923,,35390493.0,19.090510647464278,17.21670797295976,1,19.011802944543337,5.65,16.52908576836856,"tt0437863,tt0436331",5.730769230769231
442,385,127,1527.0,19580,tt2446042,movie,Taken 3,Taken 3,0,2014,\N,108,"Action,Crime,Thriller",taken ,2015-01-09,Taken 3,48000000.0,89256424.0,327656424.0,20th Century Fox,PG-13,Action,1,6.0,201110.0,6.634615384615385,,279656424.0,19.901504127579923,17.6867115897055,1,19.147149430160482,7.5,16.811242881518265,tt1020072,24.807692307692307
443,386,128,1528.0,7968,tt1135084,movie,Takers,Takers,0,2010,\N,107,"Action,Crime,Drama",takers,2010-08-27,Takers,32000000.0,57744720.0,70587268.0,Sony Pictures,PG-13,Drama,1,6.2,65058.0,11.384615384615383,,38587268.0,19.106739203794533,17.281246492014,1,19.0458283063789,6.0,15.463429302077472,"tt1020558,tt1320244",16.182692307692307
444,387,129,1529.0,7853,tt1127896,movie,Taking Woodstock,Taking Woodstock,0,2009,\N,120,"Biography,Comedy,Drama",taking woodstock,2009-08-26,Taking Woodstock,29000000.0,7460204.0,10066366.0,Focus Features,R,Drama,1,6.7,29832.0,7.75,,-18933634.0,18.764741025546883,17.182806422433508,1,19.167520634278414,5.95,16.856565176757602,"tt1144884,tt0361748,tt1007018,tt1100119,tt1097643,tt22485786",20.791666666666668
445,388,130,1530.0,17210,tt2103254,movie,Tammy,Tammy,0,2014,\N,97,"Comedy,Romance",tammy,2014-07-02,Tammy,20000000.0,84525432.0,96407655.0,Warner Bros.,R,Comedy,1,4.9,54107.0,21.32692307692308,,76407655.0,19.28106822875861,16.811242881518265,1,19.095011131233758,6.400000000000001,16.00859445918984,"tt2398249,tt2377322,tt1980929",11.967948717948717
446,389,131,1531.0,8160,tt1151410,movie,Tanner Hall,Tanner Hall,0,2009,\N,96,"Drama,Romance",tanner hall,2011-09-09,Tanner Hall,3000000.0,5073.0,5073.0,Anchor Bay Entertai…,R,Drama,1,5.7,3944.0,39.42307692307692,,-2994927.0,18.871788681261688,14.91412317996566,1,18.873533005510485,5.475,15.643815898070137,"tt1703199,tt1291584,tt1411664,tt0088961",28.27403846153846
447,390,132,1532.0,2310,tt0372588,movie,Team America: World Police,Team America: World Police,0,2004,\N,98,"Action,Comedy",team america world police,2004-10-15,Team America: World Police,20000000.0,32774834.0,50948811.0,Paramount Pictures,R,Comedy,1,7.2,176318.0,5.902439024390244,,30948811.0,19.06751595009249,16.811242881518265,1,18.865952367805036,7.0,16.165750836315024,"tt0349416,tt0383694",19.329268292682926
448,392,134,1534.0,14299,tt1637725,movie,Ted,Ted,0,2012,\N,106,Comedy,ted,2012-06-29,Ted,50000000.0,218665740.0,556016627.0,Universal,R,Adventure,1,6.9,641934.0,43.40384615384615,,506016627.0,20.31682519515996,17.72753358339242,1,19.160251486749047,6.766666666666667,15.584272657000858,"tt1915581,tt1716777,tt2125435",6.557692307692307
449,393,135,1535.0,20115,tt2637276,movie,Ted 2,Ted 2,0,2015,\N,115,Comedy,ted ,2015-06-26,Ted 2,68000000.0,81476385.0,217214143.0,Universal,R,Comedy,1,6.3,225785.0,8.615384615384615,,149214143.0,19.549544617486433,18.035018277846262,1,19.28518975737847,6.550000000000001,17.202140450013435,"tt2268016,tt7233584,tt2515030,tt3369806",21.8125
450,395,137,1537.0,5054,tt0780622,movie,Teeth,Teeth,0,2007,\N,94,"Comedy,Fantasy,Horror",teeth,2008-01-18,Teeth,2000000.0,347578.0,2350641.0,Roadside Attractions,R,Comedy,1,5.4,45820.0,76.3076923076923,,350641.0,18.892873487837235,14.508658238524095,0,0.0,0.0,0.0,,0.0
451,397,139,1539.0,31366,tt7233584,tvEpisode,Terminator: Genisys,Terminator: Genisys,0,2015,\N,\N,"Comedy,Talk-Show",terminator genisys,2015-07-01,Terminator: Genisys,155000000.0,89760956.0,432150894.0,Paramount Pictures,PG-13,Action,1,7.5,12.0,5.346153846153846,,277150894.0,19.895788990941245,18.858935681335137,1,19.198628664014763,6.25,16.996161099141215,"tt2268016,tt2637276,tt2515030,tt3369806",22.629807692307693
452,398,140,1540.0,19784,tt2530606,tvEpisode,Texas Chainsaw 3D,Texas Chainsaw 3D,0,2012,\N,42,Talk-Show,texas chainsaw d,2013-01-04,Texas Chainsaw 3D,20000000.0,34341945.0,47666013.0,Lionsgate,R,Horror,1,,,4.9423076923076925,,27666013.0,19.050174419632295,16.811242881518265,1,18.87426635078426,6.6,16.52356082573315,tt2091473,13.423076923076923
453,399,141,1541.0,20977,tt2776878,movie,Thank You for Your Service,Thank You for Your Service,0,2017,\N,109,"Biography,Drama,War",thank you for your service,2017-10-27,Thank You for Your Service,20000000.0,9479390.0,9985316.0,Universal,R,Drama,1,6.6,15293.0,4.788461538461538,,-10014684.0,18.82604796060265,16.811242881518265,1,19.360999439173035,5.65,16.63290542740604,"tt3348730,tt6359956",13.971153846153847
454,400,142,1542.0,9256,tt1232200,movie,That's My Boy,That's My Boy,0,2012,\N,116,Comedy,thats my boy,2012-06-15,That's My Boy,57500000.0,36931089.0,58085235.0,Sony Pictures,R,Comedy,1,5.5,106590.0,5.384615384615385,,585235.0,18.89433542498957,17.867295523158884,0,0.0,0.0,0.0,,0.0
455,401,143,1543.0,30218,tt6802308,movie,The 15:17 to Paris,The 15:17 to Paris,0,2018,\N,94,"Biography,Drama,Thriller", to paris,2018-02-09,The 15:17 to Paris,30000000.0,36250957.0,56070897.0,Warner Bros.,PG-13,Drama,1,5.3,35137.0,4.4423076923076925,,26070897.0,19.04163833109288,17.21670797295976,1,19.960942059787058,5.55,17.775188672385493,"tt5117670,tt4477536",5.75
456,402,145,1545.0,18806,tt2304933,movie,The 5th Wave,The 5th Wave,0,2016,\N,112,"Action,Adventure,Sci-Fi",th wave,2016-01-22,The 5th Wave,38000000.0,34912982.0,111336398.0,Sony Pictures,PG-13,Action,1,5.2,115243.0,5.903846153846154,,73336398.0,19.267991742824687,17.45309674400645,1,19.351826239471542,5.9,16.257857680289998,tt1860213,4.365384615384615
457,404,148,1548.0,5945,tt0983193,movie,The Adventures of Tintin,The Adventures of Tintin,0,2011,\N,107,"Action,Adventure,Animation",adventures of tintin,2011-12-21,The Adventures of Tintin,130000000.0,77591831.0,373993951.0,Paramount Pictures,PG,Adventure,1,7.3,239959.0,19.25,,243993951.0,19.816910465516337,18.683045016112164,1,19.233564475570514,6.733333333333334,17.452811692312746,"tt1093357,tt1515091,tt10086612,tt1568911,tt1389137,tt1692486,tt1602098",16.708272859216255
458,405,149,1549.0,14463,tt1655441,movie,The Age of Adaline,The Age of Adaline,0,2015,\N,112,"Drama,Fantasy,Romance",age of adaline,2015-04-24,The Age of Adaline,30000000.0,42629776.0,69057415.0,Lionsgate,PG-13,Drama,1,7.2,196281.0,4.980769230769231,,39057415.0,19.109103863687185,17.21670797295976,1,18.900014086285893,6.966666666666666,16.06587792119656,"tt1810683,tt3007512,tt3262990",27.26923076923077
459,406,150,1550.0,16535,tt1985949,movie,The Angry Birds Movie,Angry Birds,0,2016,\N,97,"Action,Adventure,Animation",angry birds movie,2016-05-20,The Angry Birds Movie,73000000.0,107509366.0,352829528.0,Sony Pictures,PG,Adventure,1,6.3,100909.0,6.288461538461538,,279829528.0,19.901897775713692,18.105970012811294,1,19.269799183222514,5.7,17.370858648025116,tt4438848,4.019230769230769
460,408,152,1552.0,2779,tt0429589,movie,The Ant Bully,The Ant Bully,0,2006,\N,88,"Adventure,Animation,Comedy",ant bully,2006-07-28,The Ant Bully,45000000.0,28142535.0,49610898.0,Warner Bros.,PG,Adventure,1,5.8,41192.0,6.384615384615385,,4610898.0,18.91909505908195,17.622173069956816,1,18.980926420102215,6.75,15.810003834948553,"tt1075287,tt0430357",9.5
461,409,153,1553.0,12046,tt1433822,movie,The Apparition,The Apparition,0,2012,\N,83,"Horror,Thriller",apparition,2012-08-24,The Apparition,17000000.0,4936819.0,10637281.0,Warner Bros.,PG-13,Horror,1,4.1,20498.0,6.038461538461538,,-6362719.0,18.850105070579954,16.648723960844016,1,18.95718928164098,7.1,16.990080095612214,"tt1212450,tt9073940",22.221153846153847
462,410,154,1554.0,14464,tt1655442,movie,The Artist,The Artist,0,2011,\N,100,"Comedy,Drama,Romance",artist,2011-11-25,The Artist,16000000.0,44667095.0,128256712.0,Weinstein Co.,PG-13,Drama,1,7.9,246704.0,59.19230769230769,,112256712.0,19.42225597695728,16.588099342704055,1,19.138902183759534,6.875,17.202418382163174,"tt1655420,tt1571222,tt1430607,tt1204342",6.990384615384616
463,411,155,1555.0,2227,tt0364961,movie,The Assassination of Richard Nixon,The Assassination of Richard Nixon,0,2004,\N,95,"Biography,Crime,Drama",assassination of richard nixon,2004-12-29,The Assassination of Richard Nixon,4600000.0,708776.0,4880143.0,ThinkFilm,R,Drama,1,6.9,26023.0,13.711538461538462,,280143.0,18.892433742159565,15.341567078850606,1,18.965300173466606,5.825,17.022213207696446,"tt0385267,tt0396592,tt0273517,tt0379889",33.7900641025641
464,412,156,1556.0,3081,tt0469263,movie,The Astronaut Farmer,The Astronaut Farmer,0,2006,\N,104,"Adventure,Drama,Sci-Fi",astronaut farmer,2007-02-23,The Astronaut Farmer,13000000.0,11003643.0,11141213.0,Warner Bros.,PG,Drama,1,6.3,23132.0,6.923076923076923,,-1858787.0,18.878998951319716,16.380459992348886,1,18.96214049256413,5.9,16.118095750958318,tt0499554,8.038461538461538
465,413,157,1557.0,23980,tt3691740,movie,The BFG,The BFG,0,2016,\N,117,"Adventure,Family,Fantasy",bfg,2016-07-01,The BFG,140000000.0,55483770.0,199676255.0,Walt Disney,PG,Adventure,1,6.3,91437.0,7.230769230769231,,59676255.0,19.207665456867108,18.757152987716438,1,19.408574205335974,6.0,16.118095750958318,tt4094724,4.0
466,414,158,1558.0,2158,tt0357110,movie,The Ballad of Jack and Rose,The Ballad of Jack and Rose,0,2005,\N,112,Drama,ballad of jack and rose,2005-03-25,The Ballad of Jack and Rose,1500000.0,712294.0,1126258.0,IFC Films,R,Drama,1,6.5,12038.0,8.057692307692308,,-373742.0,18.88834575952158,14.220976332738882,1,19.240970969401594,5.9,17.370858648025116,tt0372237,22.442307692307693
467,417,161,1561.0,10484,tt1321860,movie,The Beaver,The Beaver,0,2011,\N,91,Drama,beaver,2011-05-06,The Beaver,21000000.0,970816.0,5046038.0,Summit Entertainment,PG-13,Comedy,1,6.6,50285.0,44.34615384615385,,-15953962.0,18.785643521720015,16.860033043306746,1,19.306488451913694,6.35,18.11258769146268,"tt1316616,tt0800369",14.33653846153846
468,419,163,1563.0,7154,tt1082807,movie,The Belko Experiment,The Belko Experiment,0,2016,\N,89,"Horror,Thriller",belko experiment,2017-03-17,The Belko Experiment,5000000.0,10166820.0,10803839.0,BH Tilt,R,Horror,1,6.1,56413.0,4.576923076923077,,5803839.0,18.92631596083153,15.424948670398354,0,0.0,0.0,0.0,,0.0
469,420,164,1564.0,2856,tt0437863,movie,The Benchwarmers,The Benchwarmers,0,2006,\N,85,"Comedy,Sport",benchwarmers,2006-04-07,The Benchwarmers,35000000.0,59843754.0,65063726.0,Sony Pictures,PG-13,Comedy,1,5.5,54089.0,5.269230769230769,,30063726.0,19.062869979152147,17.370858648025116,1,19.025623278699403,6.199999999999999,16.452010430835884,"tt0446046,tt0436331",6.182692307692308
470,421,165,1565.0,11777,tt1412386,movie,The Best Exotic Marigold Hotel,The Best Exotic Marigold Hotel,0,2011,\N,124,"Comedy,Drama,Romance",best exotic marigold hotel,2012-05-04,The Best Exotic Marigold Hotel,10000000.0,46383639.0,134639780.0,Fox Searchlight,PG-13,Comedy,1,7.2,98359.0,17.153846153846153,,124639780.0,19.466735012488588,16.118095750958318,1,18.887124964763135,4.4,16.21340592167173,tt1592873,47.53846153846154
471,422,166,1566.0,17063,tt2083355,movie,The Best Man Holiday,The Best Man Holiday,0,2013,\N,123,"Comedy,Drama",best man holiday,2013-11-15,The Best Man Holiday,17000000.0,70525195.0,72835710.0,Universal,R,Comedy,1,6.6,16611.0,4.307692307692308,,55835710.0,19.190028079025396,16.648723960844016,1,18.912965232257676,6.95,16.03091907048116,"tt1821549,tt2739338",44.730769230769226
472,423,167,1567.0,16369,tt1972779,movie,The Best of Me,The Best of Me,0,2014,\N,118,"Drama,Romance",best of me,2014-10-17,The Best of Me,26000000.0,26766213.0,41059418.0,Relativity,PG-13,Drama,1,6.7,76346.0,13.961538461538462,,15059418.0,18.980636011400954,17.073607134447293,1,19.096229130683977,7.275,16.29138275422318,"tt2262227,tt1798243,tt2994190,tt2713180",18.64423076923077
473,424,168,1568.0,1896,tt0315824,movie,The Big Bounce,The Big Bounce,0,2004,\N,88,"Comedy,Crime",big bounce,2004-01-30,The Big Bounce,50000000.0,6471394.0,6626115.0,Warner Bros.,PG-13,Comedy,1,4.9,18666.0,53.75,,-43373885.0,18.574483786217833,17.72753358339242,1,18.97280364817891,6.033333333333334,14.223436802327607,"tt0345551,tt0368913,tt0365957",58.833333333333336
474,425,169,1569.0,13971,tt1596363,movie,The Big Short,The Big Short,0,2015,\N,130,"Biography,Comedy,Drama",big short,2015-12-11,The Big Short,28000000.0,70259870.0,133162752.0,Paramount Pictures,R,Drama,1,7.8,468656.0,8.096153846153847,,105162752.0,19.395854357694187,17.147715103853763,1,18.824099159012498,6.9,18.420680753952364,tt1390411,5.230769230769231
475,426,170,1570.0,6760,tt1053810,movie,The Big Year,The Big Year,0,2011,\N,102,Comedy,big year,2011-10-14,The Big Year,41000000.0,7204138.0,7684524.0,20th Century Fox,PG,Comedy,1,6.2,47175.0,24.096153846153847,,-33315476.0,18.657210498920993,17.529082649058825,1,18.862716852695932,6.4,15.894952224644102,tt0961108,6.634615384615385
476,427,172,1572.0,5529,tt0878804,movie,The Blind Side,The Blind Side,0,2009,\N,129,"Biography,Drama,Sport",blind side,2009-11-20,The Blind Side,35000000.0,255959475.0,305705794.0,Warner Bros.,PG-13,Drama,1,7.6,353588.0,6.365384615384615,,270705794.0,19.88093580477478,17.370858648025116,1,19.29649002731759,6.3375,17.59730184400647,"tt1186367,tt0976238,tt0780521,tt0898367,tt1259571,tt0762125,tt0425637,tt1175506",18.504807692307693
477,428,173,1573.0,17414,tt2122570,tvEpisode,The Blue Butterfly,The Blue Butterfly,0,2012,\N,44,"Comedy,Crime,Drama",blue butterfly,2004-02-20,The Blue Butterfly,10400000.0,1610194.0,1610194.0,Alliance Films,PG,Drama,1,8.8,2037.0,26.142857142857142,,-8789806.0,18.83418144668527,16.15731646026544,1,19.37492456631752,6.25,17.047459993370747,"tt0335345,tt6844988,tt0361925",26.547619047619047
478,429,174,1574.0,7926,tt1131729,movie,The Boat That Rocked,The Boat That Rocked,0,2009,\N,135,"Comedy,Drama,Music",boat that rocked,2009-11-13,The Boat That Rocked,50000000.0,8017467.0,37472651.0,Focus Features,R,Comedy,1,7.3,114767.0,24.634615384615383,,-12527349.0,18.809153306384065,17.72753358339242,1,18.897259247058784,7.5,16.595851462895112,"tt0432283,tt0790712",45.63461538461539
479,430,175,1575.0,5240,tt0816442,movie,The Book Thief,The Book Thief,0,2013,\N,131,"Drama,War",book thief,2013-11-08,The Book Thief,19000000.0,21488481.0,76086711.0,20th Century Fox,PG-13,Drama,1,7.5,140742.0,24.884615384615383,,57086711.0,19.195807426158172,16.75994958976229,1,20.299538765120204,6.8,18.826145858727195,tt1981115,8.25
480,431,176,1576.0,6551,tt1037705,movie,The Book of Eli,The Book of Eli,0,2010,\N,118,"Action,Adventure,Drama",book of eli,2010-01-15,The Book of Eli,80000000.0,94835059.0,158750817.0,Warner Bros.,R,Action,1,6.8,333242.0,4.923076923076923,,78750817.0,19.290930963497257,18.197537205138154,1,18.938847676492077,6.15,16.926798737634876,"tt1273678,tt0824758",13.740384615384615
481,432,177,1577.0,18517,tt2262227,movie,The Book of Life,The Book of Life,0,2014,\N,95,"Adventure,Animation,Comedy",book of life,2014-10-17,The Book of Life,50000000.0,50151543.0,97651543.0,20th Century Fox,PG,Adventure,1,7.2,76050.0,14.961538461538462,,47651543.0,19.151371963602124,17.72753358339242,1,19.053545142633684,7.15,16.127901141986897,"tt1972779,tt1798243,tt2994190,tt2713180",18.39423076923077
482,433,178,1578.0,20407,tt2702724,movie,The Boss,The Boss,0,2016,\N,99,Comedy,boss,2016-04-08,The Boss,29000000.0,63077560.0,78652395.0,Universal,R,Comedy,1,5.4,48156.0,36.15384615384615,,49652395.0,19.16096146008717,17.182806422433508,0,0.0,0.0,0.0,,0.0
